,0
KRQN_4953,2.0
KRQN_4977,2.0
Rand_27,2.0
Rand_46,2.0
Rand_72,2.0
Rand_73,2.0
Rand_81,2.0
Rand_83,2.0
Rand_96,2.0
Rand_105,2.0
Rand_114,2.0
Rand_118,2.0
Rand_120,2.0
Rand_123,2.0
Rand_147,2.0
Rand_170,2.0
Rand_181,2.0
Rand_209,2.0
Rand_221,2.0
Rand_225,2.0
Rand_226,2.0
Rand_241,2.0
Rand_256,2.0
Rand_285,2.0
Rand_288,2.0
Rand_296,2.0
Rand_308,2.0
Rand_320,2.0
Rand_329,2.0
Rand_338,2.0
Rand_345,2.0
Rand_357,2.0
Rand_380,2.0
Rand_382,2.0
Rand_387,2.0
Rand_412,2.0
Rand_420,2.0
Rand_464,2.0
Rand_484,2.0
Rand_487,2.0
Rand_497,2.0
Rand_510,2.0
Rand_514,2.0
Rand_521,2.0
Rand_538,2.0
Rand_584,2.0
Rand_586,2.0
Rand_598,2.0
Rand_604,2.0
Rand_612,2.0
Rand_620,2.0
Rand_646,2.0
Rand_656,2.0
Rand_679,2.0
Rand_691,2.0
Rand_721,2.0
Rand_735,2.0
Rand_740,2.0
Rand_759,2.0
Rand_763,2.0
Rand_764,2.0
Rand_778,2.0
Rand_783,2.0
Rand_788,2.0
Rand_793,2.0
Rand_794,2.0
Rand_830,2.0
Rand_870,2.0
Rand_878,2.0
Rand_901,2.0
Rand_912,2.0
Rand_914,2.0
Rand_919,2.0
Rand_947,2.0
Rand_953,2.0
Rand_959,2.0
Rand_968,2.0
Rand_988,2.0
Rand_1010,2.0
Rand_1026,2.0
Rand_1035,2.0
Rand_1040,2.0
Rand_1066,2.0
Rand_1133,2.0
Rand_1136,2.0
Rand_1142,2.0
Rand_1145,2.0
Rand_1146,2.0
Rand_1155,2.0
Rand_1170,2.0
Rand_1173,2.0
Rand_1176,2.0
Rand_1177,2.0
Rand_1183,2.0
Rand_1186,2.0
Rand_1190,2.0
Rand_1223,2.0
Rand_1224,2.0
Rand_1238,2.0
Rand_1247,2.0
Rand_1251,2.0
Rand_1256,2.0
Rand_1276,2.0
Rand_1294,2.0
Rand_1298,2.0
Rand_1312,2.0
Rand_1316,2.0
Rand_1326,2.0
Rand_1357,2.0
Rand_1366,2.0
Rand_1394,2.0
Rand_1401,2.0
Rand_1440,2.0
Rand_1450,2.0
Rand_1464,2.0
Rand_1490,2.0
Rand_1501,2.0
Rand_1502,2.0
Rand_1509,2.0
Rand_1515,2.0
Rand_1518,2.0
Rand_1520,2.0
Rand_1557,2.0
Rand_1558,2.0
Rand_1570,2.0
Rand_1592,2.0
Rand_1600,2.0
Rand_1603,2.0
Rand_1638,2.0
Rand_1646,2.0
Rand_1670,2.0
Rand_1698,2.0
Rand_1721,2.0
Rand_1725,2.0
Rand_1740,2.0
Rand_1752,2.0
Rand_1756,2.0
Rand_1769,2.0
Rand_1777,2.0
Rand_1798,2.0
Rand_1807,2.0
Rand_1887,2.0
Rand_1909,2.0
Rand_1930,2.0
Rand_1943,2.0
Rand_1954,2.0
Rand_1972,2.0
Rand_2011,2.0
Rand_2028,2.0
Rand_2030,2.0
Rand_2036,2.0
Rand_2037,2.0
Rand_2051,2.0
Rand_2089,2.0
Rand_2092,2.0
Rand_2103,2.0
Rand_2111,2.0
Rand_2117,2.0
Rand_2118,2.0
Rand_2135,2.0
Rand_2138,2.0
Rand_2146,2.0
Rand_2149,2.0
Rand_2154,2.0
Rand_2168,2.0
Rand_2169,2.0
Rand_2173,2.0
Rand_2179,2.0
Rand_2202,2.0
Rand_2226,2.0
Rand_2229,2.0
Rand_2238,2.0
Rand_2263,2.0
Rand_2271,2.0
Rand_2277,2.0
Rand_2284,2.0
Rand_2298,2.0
Rand_2306,2.0
Rand_2316,2.0
Rand_2322,2.0
Rand_2328,2.0
Rand_2333,2.0
Rand_2345,2.0
Rand_2353,2.0
Rand_2355,2.0
Rand_2356,2.0
Rand_2384,2.0
Rand_2387,2.0
Rand_2406,2.0
Rand_2421,2.0
Rand_2456,2.0
Rand_2482,2.0
Rand_2504,2.0
Rand_2511,2.0
Rand_2519,2.0
Rand_2522,2.0
Rand_2534,2.0
Rand_2538,2.0
Rand_2541,2.0
Rand_2563,2.0
Rand_2567,2.0
Rand_2570,2.0
Rand_2587,2.0
Rand_2609,2.0
Rand_2619,2.0
Rand_2621,2.0
Rand_2635,2.0
Rand_2657,2.0
Rand_2672,2.0
Rand_2699,2.0
Rand_2701,2.0
Rand_2721,2.0
