,0
KRQN_4301,0.0
KRQN_4306,0.0
KRQN_4313,0.0
KRQN_4316,0.0
KRQN_4318,0.0
KRQN_4319,0.0
KRQN_4320,0.0
KRQN_4321,0.0
KRQN_4325,0.0
KRQN_4336,0.0
KRQN_4340,0.0
KRQN_4342,0.0
KRQN_4343,0.0
KRQN_4360,0.0
KRQN_4365,0.0
KRQN_4375,0.0
KRQN_4383,0.0
KRQN_4385,0.0
KRQN_4388,0.0
KRQN_4393,0.0
KRQN_4396,0.0
KRQN_4400,0.0
KRQN_4402,0.0
KRQN_4406,0.0
KRQN_4407,0.0
KRQN_4409,0.0
KRQN_4416,0.0
KRQN_4418,0.0
KRQN_4422,0.0
KRQN_4423,0.0
KRQN_4425,0.0
KRQN_4427,0.0
KRQN_4430,0.0
KRQN_4431,0.0
KRQN_4435,0.0
KRQN_4441,0.0
KRQN_4443,0.0
