,0
Rand_804,3.0
Rand_824,3.0
Rand_835,3.0
Rand_849,3.0
Rand_851,3.0
Rand_852,3.0
Rand_865,3.0
Rand_866,3.0
Rand_873,3.0
Rand_877,3.0
Rand_882,3.0
Rand_883,3.0
Rand_884,3.0
Rand_890,3.0
Rand_892,3.0
Rand_905,3.0
Rand_921,3.0
Rand_923,3.0
Rand_937,3.0
Rand_961,3.0
Rand_989,3.0
Rand_992,3.0
Rand_1000,3.0
Rand_1014,3.0
Rand_1022,3.0
Rand_1029,3.0
Rand_1036,3.0
Rand_1038,3.0
Rand_1040,3.0
Rand_1062,3.0
Rand_1067,3.0
Rand_1069,3.0
Rand_1077,3.0
Rand_1081,3.0
Rand_1094,3.0
Rand_1099,3.0
Rand_1100,3.0
Rand_1116,3.0
Rand_1124,3.0
Rand_1140,3.0
Rand_1141,3.0
Rand_1144,3.0
Rand_1169,3.0
Rand_1176,3.0
Rand_1193,3.0
Rand_1198,3.0
Rand_1200,3.0
Rand_1202,3.0
Rand_1205,3.0
Rand_1214,3.0
Rand_1223,3.0
Rand_1230,3.0
Rand_1233,3.0
Rand_1236,3.0
Rand_1240,3.0
Rand_1244,3.0
Rand_1255,3.0
Rand_1262,3.0
Rand_1265,3.0
Rand_1267,3.0
Rand_1271,3.0
Rand_1289,3.0
Rand_1299,3.0
Rand_1302,3.0
Rand_1317,3.0
Rand_1323,3.0
Rand_1327,3.0
Rand_1342,3.0
Rand_1344,3.0
Rand_1349,3.0
Rand_1350,3.0
Rand_1360,3.0
Rand_1364,3.0
Rand_1376,3.0
Rand_1389,3.0
Rand_1406,3.0
Rand_1407,3.0
Rand_1424,3.0
Rand_1435,3.0
Rand_1444,3.0
Rand_1447,3.0
Rand_1450,3.0
Rand_1452,3.0
Rand_1459,3.0
Rand_1476,3.0
Rand_1489,3.0
Rand_1494,3.0
Rand_1497,3.0
Rand_1514,3.0
Rand_1520,3.0
Rand_1523,3.0
Rand_1528,3.0
Rand_1538,3.0
Rand_1542,3.0
Rand_1549,3.0
Rand_1551,3.0
Rand_1560,3.0
Rand_1561,3.0
Rand_1565,3.0
Rand_1574,3.0
Rand_1575,3.0
Rand_1578,3.0
Rand_1583,3.0
Rand_1586,3.0
Rand_1588,3.0
Rand_1589,3.0
Rand_1599,3.0
Rand_1605,3.0
Rand_1614,3.0
Rand_1623,3.0
Rand_1625,3.0
Rand_1630,3.0
Rand_1669,3.0
Rand_1683,3.0
Rand_1685,3.0
Rand_1704,3.0
Rand_1707,3.0
Rand_1708,3.0
Rand_1718,3.0
Rand_1720,3.0
Rand_1728,3.0
Rand_1732,3.0
Rand_1739,3.0
Rand_1751,3.0
Rand_1756,3.0
Rand_1763,3.0
Rand_1781,3.0
Rand_1785,3.0
Rand_1786,3.0
Rand_1793,3.0
Rand_1800,3.0
Rand_1803,3.0
Rand_1804,3.0
Rand_1813,3.0
Rand_1814,3.0
Rand_1823,3.0
Rand_1826,3.0
Rand_1828,3.0
Rand_1830,3.0
Rand_1831,3.0
Rand_1852,3.0
Rand_1863,3.0
Rand_1882,3.0
Rand_1893,3.0
Rand_1897,3.0
Rand_1898,3.0
Rand_1899,3.0
Rand_1903,3.0
Rand_1910,3.0
Rand_1928,3.0
Rand_1929,3.0
Rand_1939,3.0
Rand_1940,3.0
Rand_1941,3.0
Rand_1970,3.0
Rand_1984,3.0
Rand_2000,3.0
Rand_2008,3.0
Rand_2023,3.0
Rand_2044,3.0
Rand_2052,3.0
Rand_2080,3.0
Rand_2095,3.0
Rand_2097,3.0
Rand_2129,3.0
Rand_2150,3.0
Rand_2151,3.0
Rand_2153,3.0
Rand_2157,3.0
Rand_2174,3.0
Rand_2186,3.0
Rand_2190,3.0
Rand_2191,3.0
Rand_2195,3.0
Rand_2207,3.0
Rand_2222,3.0
Rand_2224,3.0
Rand_2225,3.0
Rand_2229,3.0
Rand_2267,3.0
Rand_2282,3.0
Rand_2284,3.0
Rand_2293,3.0
Rand_2296,3.0
Rand_2300,3.0
Rand_2301,3.0
Rand_2338,3.0
Rand_2351,3.0
Rand_2372,3.0
Rand_2382,3.0
Rand_2406,3.0
Rand_2408,3.0
Rand_2433,3.0
Rand_2436,3.0
Rand_2452,3.0
Rand_2454,3.0
Rand_2470,3.0
Rand_2478,3.0
Rand_2493,3.0
Rand_2494,3.0
Rand_2527,3.0
Rand_2536,3.0
Rand_2550,3.0
Rand_2565,3.0
Rand_2582,3.0
Rand_2591,3.0
Rand_2623,3.0
Rand_2626,3.0
Rand_2633,3.0
Rand_2634,3.0
Rand_2637,3.0
Rand_2653,3.0
Rand_2654,3.0
Rand_2661,3.0
Rand_2669,3.0
Rand_2683,3.0
Rand_2706,3.0
Rand_2708,3.0
Rand_2717,3.0
Rand_2718,3.0
Rand_2746,3.0
Rand_2759,3.0
Rand_2777,3.0
Rand_2788,3.0
Rand_2794,3.0
Rand_2795,3.0
Rand_2802,3.0
Rand_2807,3.0
Rand_2808,3.0
Rand_2816,3.0
Rand_2817,3.0
Rand_2820,3.0
Rand_2842,3.0
Rand_2844,3.0
Rand_2848,3.0
Rand_2849,3.0
Rand_2866,3.0
Rand_2885,3.0
Rand_2888,3.0
Rand_2892,3.0
Rand_2909,3.0
Rand_2919,3.0
Rand_2924,3.0
Rand_2935,3.0
Rand_2939,3.0
Rand_2952,3.0
Rand_2955,3.0
Rand_2964,3.0
Rand_2973,3.0
Rand_2986,3.0
Rand_2990,3.0
Rand_2993,3.0
Rand_3004,3.0
Rand_3015,3.0
Rand_3016,3.0
Rand_3029,3.0
Rand_3031,3.0
Rand_3046,3.0
Rand_3051,3.0
Rand_3053,3.0
Rand_3062,3.0
Rand_3082,3.0
Rand_3106,3.0
Rand_3112,3.0
Rand_3114,3.0
Rand_3117,3.0
Rand_3119,3.0
Rand_3126,3.0
Rand_3130,3.0
Rand_3133,3.0
Rand_3134,3.0
Rand_3136,3.0
Rand_3157,3.0
Rand_3158,3.0
Rand_3159,3.0
Rand_3161,3.0
Rand_3162,3.0
Rand_3177,3.0
Rand_3179,3.0
Rand_3187,3.0
Rand_3202,3.0
Rand_3209,3.0
